id_inscricao,cor_raca,ensino,estado_civil,nota_matematica,nota_ciencias_natureza,nota_ciencias_humanas,nota_linguagens_codigos,sexo,sigla_uf_prova,tipo_escola,renda_familiar,tem_internet
210060052851,1,1,1,568.9,453.2,501.6,450.3,F,PE,2,C,B
210059723518,5,1,1,504.8,574.5,616.1,556.3,F,PE,2,D,B
210060160297,1,1,1,387.8,390.8,376.4,422.1,F,PE,2,A,B
210060843942,4,1,1,404.7,439.0,399.1,494.4,F,PE,2,B,B
210058632931,1,1,1,369.5,534.5,425.1,413.9,F,PE,2,B,B
210060658839,3,1,1,390.2,442.4,444.9,454.8,F,PE,2,B,B
210060345624,1,1,1,362.3,490.6,455.2,429.0,M,PE,2,B,B
210060178211,1,1,0,618.3,566.6,510.6,535.3,M,PE,2,G,B
210059316912,3,1,1,419.2,428.3,510.3,496.6,F,PE,2,A,A
210059962067,3,1,1,459.6,475.1,390.2,446.7,M,PE,2,B,B
210059990327,3,1,1,429.3,415.4,435.4,408.2,F,PE,2,C,B
210060890264,1,1,1,391.8,406.7,404.1,372.2,F,PE,2,B,B
210059278414,1,1,1,507.7,510.8,601.8,323.5,F,PE,2,H,B
210060323613,3,1,1,471.1,567.7,582.4,547.2,M,PE,2,D,B
210059267679,1,1,1,625.5,431.6,449.3,508.5,F,PE,2,B,B
210059183375,2,1,1,527.1,443.6,510.6,578.4,F,PE,2,A,A
210059307108,1,1,1,411.8,474.5,469.1,435.8,F,PE,2,B,A
210059694188,1,1,1,508.6,414.2,486.3,421.7,F,PE,2,B,B
210059015465,1,1,1,578.2,496.0,562.9,566.0,F,PE,3,E,B
210059121483,2,1,1,553.3,491.8,419.1,376.8,F,PE,2,A,A
210060137923,3,1,1,457.6,395.3,495.0,480.9,F,PE,2,B,B
210060633861,3,1,1,409.8,380.1,319.3,448.9,F,PE,2,B,B
210059942760,2,1,1,429.0,402.5,388.8,424.4,F,PE,2,B,B
210060965727,1,1,0,484.6,484.2,394.9,436.9,F,PE,2,A,B
210060465156,1,1,1,397.8,400.4,359.2,460.6,M,PE,2,C,B
210058419202,2,1,1,521.2,438.8,499.3,545.2,F,PE,2,B,B
210060477762,3,1,1,414.0,422.1,434.1,476.8,F,PE,2,B,B
210058765755,3,1,0,682.7,444.1,598.7,556.3,F,PE,2,B,B
210058448888,1,1,1,391.8,328.0,445.2,397.8,F,PE,2,B,B
210061613572,3,1,1,380.2,571.1,600.6,622.2,F,PE,2,B,B
210058865314,1,1,1,407.6,538.1,521.5,508.7,M,PE,2,D,B
210058687551,3,1,1,532.4,446.8,560.1,538.6,F,PE,2,B,B
210060347265,3,1,1,593.1,507.9,566.4,555.2,M,PE,2,B,B
210060934151,3,1,1,408.4,528.1,552.0,409.7,F,PE,2,B,B
210059227195,3,1,1,411.8,484.1,364.3,379.5,M,PE,2,C,B
210060414012,1,1,3,607.6,422.6,568.8,506.5,F,PE,2,E,B
210060787202,3,1,1,453.1,574.3,507.3,513.4,F,PE,2,B,B
210060600930,4,1,1,585.5,548.4,494.8,519.9,F,PE,2,B,B
210059971196,3,1,1,642.6,451.9,509.9,517.5,F,PE,2,D,B
210058250706,1,1,1,334.1,418.3,475.2,369.7,M,PE,2,A,B
210060094743,3,1,1,473.6,508.5,492.3,537.9,F,PE,2,A,A
210059509840,1,1,1,541.9,532.3,580.1,497.1,F,PE,2,B,B
210061123226,2,1,1,455.8,459.9,389.7,499.2,F,PE,2,D,A
210058330570,2,1,1,538.9,497.4,487.6,501.7,M,PE,2,C,B
210058795805,1,1,1,373.8,477.9,521.5,529.8,F,PE,2,B,A
210058476886,3,1,1,675.3,589.9,504.2,487.6,M,PE,2,B,B
210059298636,1,1,1,632.6,496.1,547.1,557.5,F,PE,2,G,B
210060936977,3,1,1,437.8,399.3,495.4,470.3,F,PE,2,B,B
210058233370,2,1,1,491.0,439.1,510.3,495.7,F,PE,2,D,A
210061451525,3,1,1,507.5,455.2,523.0,485.1,M,PE,2,C,B
210061541219,3,1,1,498.1,477.4,577.1,520.7,F,PE,2,B,B
210061365764,3,1,1,587.1,523.1,582.0,576.8,F,PE,2,B,B
210060718717,2,1,1,467.1,466.6,486.4,482.5,F,PE,2,B,B
210060714121,3,1,1,678.8,561.5,533.5,582.9,M,PE,2,D,B
210060510282,3,1,1,665.6,545.0,583.5,576.6,F,PE,2,D,B
210058804865,1,1,1,377.2,521.0,555.5,512.4,F,PE,2,B,B
210059880987,3,1,1,465.2,482.2,523.3,558.7,F,PE,2,B,A
210058090296,3,1,1,384.1,536.3,558.8,590.4,F,PE,2,B,B
210058190180,1,1,1,487.2,452.0,517.8,518.0,F,PE,2,C,B
210058622674,1,1,1,617.6,601.3,521.5,501.6,M,PE,2,A,A
210058826308,3,1,1,365.8,390.9,460.2,432.7,F,PE,2,A,B
210059587561,1,1,1,525.3,461.3,494.7,459.2,F,PE,2,B,B
210060692502,3,1,1,371.7,376.9,342.4,364.9,M,PE,2,C,B
210058522009,2,1,1,440.5,492.5,521.5,500.0,F,PE,2,B,A
210060652018,1,1,1,477.8,527.4,494.3,526.4,F,PE,2,C,B
210059721405,3,1,1,350.3,432.6,375.1,437.1,F,PE,2,B,A
210058865660,1,1,1,643.7,628.5,713.0,561.5,M,PE,3,G,B
210058177843,3,1,1,571.9,447.2,482.5,478.8,F,PE,2,B,B
210060277411,3,1,1,866.3,528.3,590.0,581.6,M,PE,2,D,B
210058670378,1,1,0,651.1,449.7,543.9,576.7,F,PE,2,B,B
210059016795,3,1,1,693.1,446.6,549.4,457.5,M,PE,2,B,B
210061723438,3,1,1,388.4,421.6,492.9,471.3,F,PE,2,A,A
210062049190,1,1,1,379.5,399.8,489.6,526.5,F,PE,2,B,B
210060441074,1,1,1,588.3,513.0,554.4,526.8,F,PE,2,B,B
210060330961,3,1,1,494.7,484.2,486.3,485.5,F,PE,2,B,B
210059399798,3,1,1,555.7,504.7,558.9,584.5,F,PE,2,B,B
210060609304,3,1,1,555.2,453.1,429.0,515.8,F,PE,2,C,B
210059573615,1,1,1,655.9,576.3,551.8,432.2,F,PE,2,A,B
210060693887,1,1,1,481.6,468.3,497.0,472.3,F,PE,2,C,B
210058557685,3,1,1,449.6,355.7,361.0,491.0,F,PE,2,B,B
210060130638,1,1,1,687.1,613.2,651.6,597.7,M,PE,2,B,B
210059067098,3,1,1,548.7,433.6,528.0,489.2,F,PE,2,D,B
210059722432,3,1,1,604.7,577.5,545.2,492.0,M,PE,2,B,B
210059480559,3,1,1,619.2,522.6,419.1,524.8,F,PE,2,C,B
210059339760,3,1,1,453.7,437.5,517.4,532.5,F,PE,2,A,A
210061247029,3,1,1,456.0,452.2,451.7,449.8,F,PE,2,A,B
210059849797,1,1,1,512.3,436.5,484.2,452.0,F,PE,2,A,A
210060618529,3,1,1,535.7,567.5,556.6,556.0,F,PE,3,B,B
210058701837,3,1,1,541.9,493.4,408.5,377.1,M,PE,2,B,B
210058388570,3,1,1,672.5,577.8,584.7,589.4,F,PE,2,B,B
210058122194,3,1,1,442.8,520.6,546.7,457.0,F,PE,2,B,B
210058185609,3,1,1,473.4,475.0,378.0,581.4,M,PE,3,D,B
210060253597,2,1,1,398.0,377.8,530.4,367.2,F,PE,2,C,B
210058654908,3,1,1,441.6,489.1,541.6,522.1,F,PE,2,A,B
210060380124,3,1,1,378.0,418.8,444.7,507.2,F,PE,2,B,B
210059651197,1,1,1,614.7,551.6,366.4,428.3,F,PE,3,D,B
210061507806,3,1,1,354.5,522.8,454.5,519.7,F,PE,2,B,B
210061309587,1,1,1,569.3,490.7,500.4,422.5,M,PE,2,B,B
210059913813,3,1,1,353.8,463.0,429.8,441.5,F,PE,2,B,B
210058633620,3,1,1,426.0,533.0,538.7,580.4,M,PE,2,B,B
210061013222,3,1,1,484.0,450.0,468.7,480.6,F,PE,2,B,B
210060210139,1,1,1,422.7,401.7,387.8,493.6,F,PE,2,A,A
210061136338,1,1,1,356.5,355.3,375.2,383.9,F,PE,2,B,B
210059950295,2,1,1,557.6,445.9,535.5,535.9,F,PE,2,H,B
210058314720,3,1,1,367.3,424.1,383.7,408.5,F,PE,2,B,B
210059867427,3,1,1,374.9,456.7,468.3,409.8,M,PE,2,D,B
210060438641,3,1,1,349.6,397.0,426.4,417.3,M,PE,2,B,A
210058430834,3,1,3,354.3,414.1,345.6,323.4,F,PE,2,B,B
210059936755,3,1,1,376.3,491.8,565.1,604.7,F,PE,2,F,B
210060244159,2,1,1,405.4,568.4,508.1,477.5,F,PE,2,B,B
210061527236,1,1,1,476.8,433.6,466.8,538.3,F,PE,2,C,B
210059782419,3,1,1,552.8,502.8,517.3,467.9,F,PE,2,C,B
210061028431,1,1,1,0.0,0.0,569.2,486.3,M,PE,2,B,B
210058902078,3,1,1,537.7,550.1,602.8,568.7,F,PE,3,D,B
210058967793,2,1,1,443.9,406.5,477.3,448.4,F,PE,2,B,B
210061971518,1,1,1,446.7,422.4,423.6,482.9,F,PE,2,B,B
210059994271,1,1,0,443.5,490.2,314.0,417.7,M,PE,2,A,A
210059349147,1,1,1,403.1,494.0,377.2,353.1,M,PE,2,A,B
210059387229,3,1,1,403.4,446.4,412.4,338.0,F,PE,2,B,B
210060386209,1,1,1,514.6,480.9,471.7,525.4,F,PE,2,B,B
210059303544,2,1,1,495.7,434.9,482.5,472.5,F,PE,2,C,B
210061083059,3,1,1,444.7,495.0,488.7,437.0,F,PE,2,C,B
210059864213,1,1,1,593.7,545.5,609.8,608.4,F,PE,2,F,B
210059989990,3,1,0,461.6,426.2,462.0,509.0,F,PE,2,B,B
210061597506,1,1,1,688.6,610.0,580.9,611.3,M,PE,2,C,B
210062048468,1,1,1,588.8,352.1,563.4,553.7,M,PE,2,B,B
210059388211,3,1,1,429.3,395.7,477.2,418.6,F,PE,2,B,B
210060739857,1,1,1,670.4,572.6,567.3,517.2,F,PE,2,B,B
210059758280,1,1,1,618.1,444.5,515.9,556.6,F,PE,2,B,B
210058405076,1,1,1,410.7,459.2,580.8,551.1,F,PE,2,B,A
210059362194,3,1,1,579.5,550.0,579.5,623.9,F,PE,2,A,B
210061165637,3,1,1,667.1,563.5,565.4,563.1,F,PE,3,B,B
210059869032,3,1,1,512.8,459.7,450.1,472.9,F,PE,2,B,B
210059704676,3,1,1,480.2,418.0,353.4,450.3,F,PE,2,A,A
210059465117,3,1,0,524.6,437.1,469.5,472.7,M,PE,2,B,B
210059367639,3,1,1,550.6,381.7,356.4,504.3,M,PE,2,B,B
210060216097,4,1,1,350.2,414.7,412.6,353.4,M,PE,2,B,B
210059971682,3,1,1,552.7,399.6,478.1,487.8,M,PE,2,A,B
210059474039,2,1,1,375.5,452.2,500.1,420.3,F,PE,2,B,B
210060427311,3,1,1,0.0,0.0,403.3,472.0,F,PE,2,B,B
210059391368,1,1,1,649.6,521.5,566.6,517.1,F,PE,2,B,B
210060957840,2,1,0,487.0,403.4,495.7,492.2,F,PE,2,A,B
210059304135,2,1,0,565.3,550.8,611.2,571.0,F,PE,2,A,B
210058239279,2,1,1,675.3,555.8,544.8,524.5,M,PE,2,E,B
210058219648,3,1,1,471.8,502.5,599.9,539.7,F,PE,2,B,B
210060543787,3,1,1,700.8,595.7,629.3,613.1,F,PE,2,B,B
210060564905,3,1,1,344.9,403.4,486.9,381.4,F,PE,2,B,B
210060452882,3,1,1,506.5,375.4,459.0,391.4,F,PE,2,A,A
210058591802,3,1,0,356.6,450.6,526.9,417.6,F,PE,2,B,B
210059523363,3,1,1,532.8,559.8,537.0,526.0,F,PE,2,B,B
210058948800,3,1,0,503.8,438.3,507.3,501.1,M,PE,2,B,B
210059221239,3,1,1,375.8,413.9,486.2,510.8,F,PE,2,B,B
210060054427,1,1,0,349.1,469.4,420.5,455.5,F,PE,2,C,B
210060511190,3,1,1,608.0,545.9,631.3,588.9,M,PE,2,K,B
210058236991,1,1,1,649.2,447.9,506.0,482.8,M,PE,2,B,A
210059543494,3,1,0,385.6,417.3,470.0,433.4,F,PE,2,C,B
210058233240,3,1,1,437.6,341.5,344.6,296.0,F,PE,2,B,B
210058494031,1,1,1,641.2,505.7,509.9,515.1,F,PE,2,F,B
210061281480,3,1,1,447.8,391.8,507.0,450.4,F,PE,2,B,B
210060275851,3,1,1,362.9,426.8,489.4,436.4,M,PE,2,B,B
210060822866,2,1,1,399.8,464.0,448.8,476.9,M,PE,2,B,B
210061069506,3,1,1,439.9,399.4,438.2,472.5,F,PE,2,A,B
210058750228,3,1,1,705.0,569.4,634.4,545.6,F,PE,2,C,B
210058514697,1,1,0,699.8,491.9,584.8,500.7,M,PE,2,B,A
210058121998,2,1,1,639.1,444.3,524.6,534.9,F,PE,2,B,B
210059545181,3,1,1,397.2,437.9,485.7,491.4,F,PE,2,A,B
210059006313,1,1,1,612.7,428.8,456.2,488.2,M,PE,2,B,B
210058156058,3,1,1,391.5,386.9,406.8,487.1,F,PE,2,A,A
210060154694,3,1,0,432.5,341.5,342.0,415.6,F,PE,2,B,B
210059100600,3,1,1,462.4,404.4,372.4,333.2,F,PE,2,B,B
210058825899,1,1,1,656.0,541.2,546.3,526.6,F,PE,2,C,B
210059112999,3,1,1,434.2,448.5,416.8,469.9,F,PE,2,B,B
210059015562,4,1,1,449.5,360.2,413.3,396.3,F,PE,2,B,B
210060161226,3,1,1,527.7,560.9,579.1,606.8,F,PE,2,F,B
210059082285,3,1,1,476.3,452.2,431.8,510.8,F,PE,2,C,B
210060574482,3,1,1,529.4,477.7,532.2,548.8,F,PE,2,B,B
210061119467,1,1,1,585.3,536.2,544.8,571.9,F,PE,2,B,B
210061239170,3,1,1,426.9,470.2,391.2,440.6,F,PE,2,B,A
210059841194,1,1,1,584.2,406.3,518.6,472.6,M,PE,2,A,B
210058552785,3,1,1,680.5,594.5,560.3,555.5,M,PE,2,C,B
210058106862,4,1,1,540.3,431.0,469.1,423.5,F,PE,2,D,B
210059296489,3,1,1,729.1,509.0,551.1,645.0,F,PE,2,C,B
210059781797,3,1,1,455.6,569.0,554.3,545.4,F,PE,2,B,A
210059820356,3,1,1,376.5,517.4,499.0,454.1,F,PE,2,C,B
210058089939,3,1,1,393.6,432.3,432.1,458.2,F,PE,3,C,B
210058130664,3,1,1,348.0,390.0,382.9,370.7,F,PE,2,B,A
210060993872,2,1,1,635.2,569.0,527.9,497.9,M,PE,2,C,B
210058798280,3,1,1,431.4,413.0,447.7,456.3,F,PE,2,B,B
210060332561,3,1,1,514.5,520.9,457.4,505.2,M,PE,2,B,B
210060486990,3,1,1,442.8,462.2,406.9,425.1,F,PE,2,A,B
210059185828,1,1,1,419.4,380.0,387.6,415.8,F,PE,2,A,A
210059999470,1,1,0,353.8,398.1,435.5,467.5,F,PE,2,B,B
210059173412,3,1,1,446.2,501.2,527.0,410.6,F,PE,2,B,B
210059240129,1,1,1,414.3,450.4,538.6,480.2,F,PE,2,A,B
210061139079,1,1,1,548.7,500.9,545.0,620.9,F,PE,2,C,B
210061270034,2,1,0,519.2,414.3,524.7,486.5,F,PE,2,B,B
210059738321,3,1,1,440.8,408.5,379.7,434.6,F,PE,2,A,A
210060778357,1,1,1,511.5,475.4,574.7,545.3,F,PE,2,B,B
210060669381,3,1,1,627.6,537.4,517.8,559.7,M,PE,2,G,B
210059791873,1,1,1,620.9,512.1,612.7,590.8,M,PE,2,B,B
210060021305,2,1,1,486.6,444.5,509.9,509.8,M,PE,2,E,B
210059808551,1,1,1,554.9,508.3,460.3,542.5,M,PE,2,B,B
210060697267,3,1,1,604.1,483.5,515.3,458.2,F,PE,2,B,B
210059854823,1,1,1,379.6,404.4,425.2,469.4,F,PE,2,B,B
210058858399,3,1,1,374.6,516.4,564.9,520.2,F,PE,2,A,A
210058759776,3,1,1,519.7,471.9,498.5,555.7,F,PE,2,B,B
210060006747,3,1,1,471.1,473.5,527.0,524.3,F,PE,2,I,B
210058224533,3,1,1,493.1,497.2,550.6,516.5,F,PE,2,A,B
210058080615,1,1,1,702.6,606.7,620.3,618.1,F,PE,2,F,B
210060276922,2,1,1,452.1,568.7,373.9,344.0,F,PE,2,B,B
210059215709,4,1,1,437.8,384.2,326.8,467.2,F,PE,2,A,A
210058359875,3,1,1,598.7,543.6,494.3,475.7,F,PE,2,B,B
210058830213,3,1,1,355.0,332.2,341.5,381.5,M,PE,2,E,B
210058651605,2,1,1,423.6,396.0,347.1,498.6,M,PE,2,B,B
210059991748,3,1,1,401.9,444.9,383.2,308.2,F,PE,2,B,B
210059897757,1,1,1,535.2,565.2,528.5,470.5,F,PE,2,B,B
210058054165,3,1,1,599.2,568.2,574.5,499.0,F,PE,2,B,A
210060475677,1,1,1,334.2,435.4,543.8,554.4,F,PE,3,F,B
210058482537,3,1,1,377.0,493.4,412.8,435.0,M,PE,2,C,B
210061529591,2,1,1,422.3,428.7,501.9,505.0,F,PE,2,B,B
210060708388,5,1,1,583.2,476.4,587.5,616.9,M,PE,2,B,B
210058606219,3,1,1,534.0,418.2,501.3,465.8,F,PE,2,C,B
210061727505,1,1,1,656.8,462.4,593.8,586.3,F,PE,2,F,B
210061518714,3,1,1,506.9,396.8,402.9,402.6,M,PE,2,B,B
210060309589,3,1,1,454.8,410.3,488.7,460.0,F,PE,2,A,A
210059152011,3,1,1,404.2,533.6,595.0,531.9,F,PE,2,B,B
210060136787,1,1,0,673.8,536.5,601.3,540.5,F,PE,3,F,B
210060538761,1,1,1,591.0,487.8,568.9,603.8,F,PE,2,F,B
210061250813,2,1,1,524.4,434.4,418.4,481.9,F,PE,2,C,B
210060163977,2,1,1,330.9,384.8,347.2,360.6,F,PE,2,B,B
210058304487,3,1,1,580.6,423.4,605.5,568.4,F,PE,2,C,B
210059593668,3,1,1,410.4,444.8,341.9,424.5,F,PE,2,B,B
210061221235,2,1,1,418.6,426.3,465.6,410.2,F,PE,2,B,B
210060522116,1,1,1,467.6,538.2,539.2,533.6,F,PE,2,B,B
210058436739,3,1,1,663.9,541.1,561.1,509.6,F,PE,2,C,B
210058892889,1,1,0,395.5,436.6,481.0,444.9,M,PE,2,B,B
210058755871,3,1,1,649.2,595.6,498.9,483.8,F,PE,2,B,B
210058789891,3,1,1,545.2,447.2,449.6,492.2,F,PE,2,B,A
210060601547,1,1,1,335.7,444.7,471.6,423.6,M,PE,2,F,B
210059170503,1,1,1,651.3,456.8,528.7,527.4,M,PE,2,B,B
210059369800,5,1,1,595.1,417.9,587.6,515.5,F,PE,2,C,B
210059693004,1,1,1,360.0,413.9,456.2,488.5,F,PE,2,B,B
210058822279,2,1,1,472.9,470.1,568.2,524.8,M,PE,2,D,B
210058425320,3,1,1,459.9,572.3,392.2,539.2,M,PE,2,B,B
210058193677,0,1,1,500.3,464.4,508.0,531.9,F,PE,2,B,B
210060592576,4,1,1,410.1,426.6,459.6,492.9,F,PE,2,D,B
210058053752,1,1,1,755.7,575.6,632.9,661.8,F,PE,3,Q,B
210061509950,3,1,1,421.9,422.1,442.8,422.5,F,PE,2,B,B
210058340513,3,1,1,508.9,478.6,496.0,453.4,F,PE,2,B,A
210058453982,1,1,1,688.0,624.2,542.4,525.9,M,PE,2,B,B
210058865064,3,1,1,603.3,550.4,507.3,578.2,M,PE,2,A,B
210058889869,1,1,1,487.7,489.6,457.9,499.2,M,PE,2,B,A
210061544657,2,1,1,446.2,393.2,482.5,454.0,F,PE,2,B,B
210058745216,1,1,1,564.8,452.7,564.1,575.8,F,PE,2,E,B
210058218603,3,1,1,613.5,424.7,403.5,497.2,M,PE,2,B,B
210059202533,1,1,1,460.9,518.8,482.6,537.6,F,PE,2,B,B
210058256473,2,1,1,496.0,428.6,398.8,497.6,F,PE,2,C,A
210058309088,3,1,1,436.9,503.9,570.8,589.0,F,PE,2,B,B
210058670718,3,1,1,554.9,466.4,343.4,359.2,F,PE,2,A,B
210061080324,1,1,1,626.2,524.3,601.9,622.0,M,PE,2,B,B
210061276789,3,1,0,365.9,508.5,387.7,469.1,F,PE,2,C,B
210060880188,2,1,1,441.8,485.4,466.1,551.0,F,PE,2,B,A
210059916200,3,1,1,516.6,351.7,364.5,442.1,M,PE,2,D,B
210061770643,1,1,1,349.3,467.3,387.2,447.2,F,PE,2,B,B
210059016951,2,1,1,534.1,496.1,543.7,480.1,F,PE,2,B,B
210059156205,2,1,1,483.5,393.4,488.0,556.9,F,PE,2,B,B
210061797676,2,1,1,378.5,437.8,312.9,386.1,M,PE,2,B,B
210061795694,3,1,1,413.4,484.9,438.2,373.7,M,PE,2,B,B
210059456938,1,1,1,708.8,519.7,367.7,489.7,M,PE,2,O,B
210061695905,3,2,0,610.7,437.7,508.0,520.1,M,PE,2,H,B
210058955958,3,1,1,401.3,439.2,419.8,433.5,F,PE,2,E,B
210061638620,3,1,1,413.9,431.0,459.2,430.2,F,PE,2,E,B
210061591500,3,1,1,483.0,474.4,442.3,440.6,F,PE,2,C,B
210061046455,3,1,1,354.5,420.1,390.3,507.6,F,PE,2,A,B
210061308830,1,1,1,575.2,425.5,539.0,514.9,F,PE,3,B,B
210061633007,3,1,1,679.1,519.6,540.4,508.9,M,PE,2,C,B
210061118070,1,1,1,409.9,414.6,468.7,538.0,F,PE,2,B,A
210059329541,3,1,1,577.8,537.8,579.3,566.8,F,PE,2,D,B
210059814029,3,1,1,457.8,493.7,344.7,527.4,F,PE,2,B,B
210060730095,3,1,1,408.7,380.0,361.6,333.9,F,PE,2,B,A
210059087964,1,1,2,564.0,531.2,558.9,538.1,M,PE,2,C,B
210061438124,1,1,1,414.1,431.1,339.1,392.7,F,PE,2,B,B
210059157275,3,1,1,388.6,423.3,527.8,460.0,F,PE,2,B,B
210059131479,1,1,1,490.5,392.8,448.0,486.4,F,PE,2,B,B
210059534618,3,1,1,352.9,463.0,440.5,414.8,M,PE,2,B,B
210060046594,3,1,1,360.3,432.9,456.6,510.2,F,PE,3,C,B
210059090753,1,1,1,465.7,421.8,493.1,485.9,F,PE,2,A,A
210060792053,1,1,1,508.2,532.6,605.2,548.9,F,PE,2,C,B
210060201404,3,1,1,456.3,494.1,477.9,497.0,F,PE,2,B,B
210060406350,1,1,1,400.6,419.1,394.3,429.7,F,PE,2,B,B
210059894745,3,1,1,517.4,419.8,337.5,508.0,F,PE,2,B,B
210061053980,1,1,1,553.9,377.0,391.9,493.6,M,PE,2,B,B
210062062065,3,1,1,473.8,427.9,571.3,441.1,M,PE,2,C,B
210059073859,3,1,1,593.7,408.8,509.8,544.8,F,PE,2,C,B
210061804277,1,1,1,609.5,491.4,528.7,521.0,F,PE,2,A,B
210058599214,2,1,1,365.4,505.1,493.5,407.9,F,PE,2,B,B
210060314475,1,1,1,342.5,453.3,517.5,494.3,M,PE,2,C,B
210059521780,2,1,0,416.1,357.9,449.9,476.2,F,PE,2,A,B
210059260532,3,1,1,582.2,485.0,505.1,568.6,F,PE,2,C,B
210059278376,1,1,3,543.9,461.4,574.6,558.1,M,PE,2,C,B
210059198274,1,1,1,532.7,554.2,637.4,576.3,F,PE,2,B,B
210058087143,2,1,1,529.3,432.6,493.0,447.5,F,PE,2,B,B
210059540952,2,1,1,568.7,555.3,550.3,517.4,M,PE,2,C,B
210059183580,1,1,1,613.8,392.6,427.6,488.8,F,PE,2,B,B
210060785188,3,1,0,507.3,528.9,461.4,452.2,M,PE,2,B,B
210059178403,2,1,1,355.3,396.4,445.6,494.5,F,PE,2,B,B
210059412576,3,1,1,423.0,477.8,511.9,491.6,F,PE,2,A,A
210059419059,1,1,1,410.1,384.3,559.2,510.1,F,PE,2,B,B
210060754184,2,1,1,479.5,521.3,585.0,564.6,F,PE,2,D,B
210059255553,3,1,1,815.4,534.2,626.6,556.0,F,PE,3,B,A
210061393169,3,1,1,449.5,538.4,616.0,516.4,F,PE,2,B,B
210059023882,1,1,1,537.7,541.7,589.0,610.7,F,PE,2,B,A
210058116308,3,1,1,469.7,571.8,459.3,405.3,M,PE,2,C,B
210060201646,1,1,1,584.3,547.9,533.9,580.8,F,PE,2,E,B
210061070321,3,1,1,520.2,491.4,545.9,477.1,F,PE,2,B,B
210060864438,1,1,1,488.2,494.5,509.3,508.9,M,PE,2,C,A
210060122081,1,1,1,532.4,480.2,488.3,543.4,F,PE,2,D,B
210060291339,2,1,1,554.8,464.5,523.8,545.2,F,PE,2,B,B
210060701534,1,1,1,705.0,555.1,557.4,593.1,M,PE,2,C,B
210060265943,3,1,1,621.8,362.9,435.1,460.1,F,PE,3,D,B
210060176470,1,1,1,374.2,363.3,396.6,389.0,M,PE,2,A,B
210060573107,3,1,1,344.7,404.5,422.5,428.5,F,PE,2,B,B
210061048233,3,1,1,390.8,445.0,363.8,386.7,F,PE,2,B,B
210058771765,2,1,1,551.8,554.3,667.5,561.5,F,PE,2,B,B
210059793422,3,1,1,408.6,456.7,508.4,496.9,F,PE,2,F,B
210059056593,3,1,1,398.3,499.2,516.5,515.1,F,PE,2,C,B
210060546788,2,1,1,376.1,442.4,510.1,533.9,M,PE,2,B,B
210060477873,3,1,1,459.0,404.2,378.8,337.8,F,PE,2,A,B
210058248721,2,1,0,408.2,387.3,415.1,453.1,M,PE,2,A,A
210060597229,1,1,0,565.2,503.6,571.1,476.3,F,PE,2,B,B
210060487374,3,1,1,371.3,398.8,341.7,409.1,M,PE,2,B,A
210060593112,3,1,1,375.6,494.9,496.0,488.5,F,PE,2,B,B
210059358062,3,1,1,588.6,400.6,545.2,520.6,M,PE,2,B,B
210059852304,3,1,1,350.3,442.5,469.2,435.5,F,PE,2,B,A
210059121000,3,1,1,631.6,601.1,710.6,520.3,F,PE,2,C,B
210060736806,3,1,1,685.9,552.3,552.4,569.6,M,PE,2,B,B
210060631561,3,1,1,668.8,501.4,542.6,591.9,F,PE,2,B,B
210060717321,3,1,1,411.5,478.5,510.8,529.6,F,PE,2,B,B
210058210054,3,1,1,405.7,386.6,420.8,455.6,F,PE,2,C,B
210058787649,3,1,1,353.5,415.3,356.9,434.3,F,PE,2,B,B
210058346247,2,1,1,639.5,416.1,569.7,608.2,M,PE,2,B,B
210058802169,2,1,1,511.5,415.7,487.4,415.9,M,PE,2,A,A
210060575870,3,1,1,470.2,502.6,508.6,537.6,M,PE,2,B,B
210058148279,3,1,1,352.9,386.7,416.8,491.8,F,PE,2,A,B
210058717247,2,1,1,400.1,344.5,416.9,411.6,F,PE,2,B,B
210060073010,1,1,1,718.4,683.2,646.2,614.5,M,PE,3,B,B
210058122539,1,1,1,425.2,414.6,512.5,468.7,M,PE,2,B,B
210058884180,3,1,1,635.3,411.2,556.4,464.0,M,PE,2,E,B
210059040187,1,1,1,536.6,523.9,384.2,525.9,M,PE,2,B,B
210059250213,1,1,1,536.0,577.5,578.8,541.4,F,PE,2,C,B
210060593701,1,1,1,535.1,516.0,564.6,564.1,F,PE,2,F,B
210058161896,3,1,1,424.7,424.4,325.4,430.6,F,PE,2,A,B
210058661523,3,1,1,453.9,500.5,591.4,547.4,F,PE,2,A,A
210061580280,2,1,1,437.6,532.4,551.1,546.1,F,PE,2,B,B
210058615100,2,1,1,618.5,389.8,418.8,514.0,M,PE,2,A,B
210058397915,1,1,1,654.5,529.9,659.6,636.0,M,PE,2,B,B
210058291663,1,1,1,486.1,365.8,441.4,365.2,F,PE,2,A,B
210058863790,4,1,1,493.4,393.1,488.1,409.3,M,PE,2,B,B
210059022664,1,1,0,432.6,444.6,526.8,417.0,M,PE,2,B,B
210060455855,3,1,1,361.2,455.0,478.7,427.2,M,PE,2,A,A
210058898683,1,1,1,633.6,531.0,509.1,504.3,F,PE,2,A,A
210060230743,3,1,1,512.3,464.8,590.4,560.2,M,PE,2,C,B
210058677262,3,1,1,403.9,389.5,513.1,478.8,F,PE,2,B,B
210058297792,3,1,1,465.3,528.6,573.6,635.2,M,PE,3,C,B
210061557321,3,1,1,662.0,476.5,606.7,561.2,F,PE,2,B,B
